task_id,annotator_id,task,ground_truth,answer
4194,97,"after one gets the feeling that the typical hollywood disregard for historical truth and realism is at work here , it's a matter of finding entertainment in the experiences of zishe and the fiery presence of hanussen . ",0,0
4195,97,"britney's performance cannot be faulted . lucy's a dull girl , that's all . ",1,1
4196,97,"a journey through memory , a celebration of living , and a sobering rumination on fatality , classism , and ignorance . ",0,0
4197,97,"the film didn't move me one way or the other , but it was an honest effort and if you want to see a flick about telemarketers this one will due . ",1,0
4198,97,"has not so much been written as assembled , frankenstein-like , out of other , marginally better shoot-em-ups . ",1,0
4199,110,succeeds in providing a disquiet world the long-dreaded completion of the police academy series . ,1,1
4200,110,"as spent screen series go , star trek : nemesis is even more suggestive of a 65th class reunion mixer where only eight surviving members show up -- and there's nothing to drink . ",1,1
4201,110,"de niro and mcdormand give solid performances , but their screen time is sabotaged by the story's inability to create interest . ",1,1
4202,110,comes off like a bad imitation of the bard . ,1,1
4203,110,"the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , and in the way the ivan character accepts the news of his illness so quickly but still finds himself unable to react . ",0,0
4199,5,succeeds in providing a disquiet world the long-dreaded completion of the police academy series . ,1,1
4200,5,"as spent screen series go , star trek : nemesis is even more suggestive of a 65th class reunion mixer where only eight surviving members show up -- and there's nothing to drink . ",1,1
4201,5,"de niro and mcdormand give solid performances , but their screen time is sabotaged by the story's inability to create interest . ",1,1
4202,5,comes off like a bad imitation of the bard . ,1,1
4203,5,"the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , and in the way the ivan character accepts the news of his illness so quickly but still finds himself unable to react . ",0,0
4199,93,succeeds in providing a disquiet world the long-dreaded completion of the police academy series . ,1,1
4200,93,"as spent screen series go , star trek : nemesis is even more suggestive of a 65th class reunion mixer where only eight surviving members show up -- and there's nothing to drink . ",1,1
4201,93,"de niro and mcdormand give solid performances , but their screen time is sabotaged by the story's inability to create interest . ",1,1
4202,93,comes off like a bad imitation of the bard . ,1,1
4203,93,"the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , and in the way the ivan character accepts the news of his illness so quickly but still finds himself unable to react . ",0,0
4199,157,succeeds in providing a disquiet world the long-dreaded completion of the police academy series . ,1,0
4200,157,"as spent screen series go , star trek : nemesis is even more suggestive of a 65th class reunion mixer where only eight surviving members show up -- and there's nothing to drink . ",1,1
4201,157,"de niro and mcdormand give solid performances , but their screen time is sabotaged by the story's inability to create interest . ",1,1
4202,157,comes off like a bad imitation of the bard . ,1,1
4203,157,"the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , and in the way the ivan character accepts the news of his illness so quickly but still finds himself unable to react . ",0,1
4199,13,succeeds in providing a disquiet world the long-dreaded completion of the police academy series . ,1,1
4200,13,"as spent screen series go , star trek : nemesis is even more suggestive of a 65th class reunion mixer where only eight surviving members show up -- and there's nothing to drink . ",1,1
4201,13,"de niro and mcdormand give solid performances , but their screen time is sabotaged by the story's inability to create interest . ",1,1
4202,13,comes off like a bad imitation of the bard . ,1,1
4203,13,"the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , and in the way the ivan character accepts the news of his illness so quickly but still finds himself unable to react . ",0,0
4204,102,"a restrained ribisi convinces as an italian , though if ever a movie needed one of the actor's whiny jags to pump it up , this has to be among the rare ones . ",1,0
4205,102,the bard as black comedy -- willie would have loved it . ,0,0
4206,102,what makes the movie a comedy is the way it avoids the more serious emotions involved . ,0,1
4207,102,"the tug-of-war at the core of beijing bicycle becomes weighed down with agonizing contrivances , overheated pathos and long , wistful gazes . ",1,1
4208,102,gibney and jarecki just want to string the bastard up . ,1,0
4204,122,"a restrained ribisi convinces as an italian , though if ever a movie needed one of the actor's whiny jags to pump it up , this has to be among the rare ones . ",1,1
4205,122,the bard as black comedy -- willie would have loved it . ,0,0
4206,122,what makes the movie a comedy is the way it avoids the more serious emotions involved . ,0,0
4207,122,"the tug-of-war at the core of beijing bicycle becomes weighed down with agonizing contrivances , overheated pathos and long , wistful gazes . ",1,0
4208,122,gibney and jarecki just want to string the bastard up . ,1,1
4204,106,"a restrained ribisi convinces as an italian , though if ever a movie needed one of the actor's whiny jags to pump it up , this has to be among the rare ones . ",1,1
4205,106,the bard as black comedy -- willie would have loved it . ,0,0
4206,106,what makes the movie a comedy is the way it avoids the more serious emotions involved . ,0,1
4207,106,"the tug-of-war at the core of beijing bicycle becomes weighed down with agonizing contrivances , overheated pathos and long , wistful gazes . ",1,1
4208,106,gibney and jarecki just want to string the bastard up . ,1,1
4204,116,"a restrained ribisi convinces as an italian , though if ever a movie needed one of the actor's whiny jags to pump it up , this has to be among the rare ones . ",1,1
4205,116,the bard as black comedy -- willie would have loved it . ,0,0
4206,116,what makes the movie a comedy is the way it avoids the more serious emotions involved . ,0,0
4207,116,"the tug-of-war at the core of beijing bicycle becomes weighed down with agonizing contrivances , overheated pathos and long , wistful gazes . ",1,1
4208,116,gibney and jarecki just want to string the bastard up . ,1,1
4204,5,"a restrained ribisi convinces as an italian , though if ever a movie needed one of the actor's whiny jags to pump it up , this has to be among the rare ones . ",1,0
4205,5,the bard as black comedy -- willie would have loved it . ,0,0
4206,5,what makes the movie a comedy is the way it avoids the more serious emotions involved . ,0,0
4207,5,"the tug-of-war at the core of beijing bicycle becomes weighed down with agonizing contrivances , overheated pathos and long , wistful gazes . ",1,1
4208,5,gibney and jarecki just want to string the bastard up . ,1,1
4209,98,"the ensemble cast turns in a collectively stellar performance , and the writing is tight and truthful , full of funny situations and honest observations . ",0,0
4210,98,"while benigni ( who stars and co-wrote ) seems to be having a wonderful time , he might be alone in that . ",1,0
4211,98,begins like a docu-drama but builds its multi-character story with a flourish . ,0,0
4212,98,"boy , has this franchise ever run out of gas . ",1,1
4213,98,the film's implicit premise is that the faith of the tonga people is in every way inferior to that of john . ,1,1
4209,109,"the ensemble cast turns in a collectively stellar performance , and the writing is tight and truthful , full of funny situations and honest observations . ",0,0
4210,109,"while benigni ( who stars and co-wrote ) seems to be having a wonderful time , he might be alone in that . ",1,0
4211,109,begins like a docu-drama but builds its multi-character story with a flourish . ,0,0
4212,109,"boy , has this franchise ever run out of gas . ",1,0
4213,109,the film's implicit premise is that the faith of the tonga people is in every way inferior to that of john . ,1,0
4209,5,"the ensemble cast turns in a collectively stellar performance , and the writing is tight and truthful , full of funny situations and honest observations . ",0,0
4210,5,"while benigni ( who stars and co-wrote ) seems to be having a wonderful time , he might be alone in that . ",1,0
4211,5,begins like a docu-drama but builds its multi-character story with a flourish . ,0,0
4212,5,"boy , has this franchise ever run out of gas . ",1,1
4213,5,the film's implicit premise is that the faith of the tonga people is in every way inferior to that of john . ,1,0
4209,184,"the ensemble cast turns in a collectively stellar performance , and the writing is tight and truthful , full of funny situations and honest observations . ",0,0
4210,184,"while benigni ( who stars and co-wrote ) seems to be having a wonderful time , he might be alone in that . ",1,0
4211,184,begins like a docu-drama but builds its multi-character story with a flourish . ,0,0
4212,184,"boy , has this franchise ever run out of gas . ",1,1
4213,184,the film's implicit premise is that the faith of the tonga people is in every way inferior to that of john . ,1,1
4209,114,"the ensemble cast turns in a collectively stellar performance , and the writing is tight and truthful , full of funny situations and honest observations . ",0,0
4210,114,"while benigni ( who stars and co-wrote ) seems to be having a wonderful time , he might be alone in that . ",1,0
4211,114,begins like a docu-drama but builds its multi-character story with a flourish . ,0,0
4212,114,"boy , has this franchise ever run out of gas . ",1,0
4213,114,the film's implicit premise is that the faith of the tonga people is in every way inferior to that of john . ,1,0
4214,5,"high crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort . ",0,1
4215,5,it's a movie forged in the fires of chick flick hell . ,1,1
4216,5,it has the requisite faux-urban vibe and hotter-two-years-ago rap and r&b names and references . ,1,0
4217,5,secretary is not a movie about fetishism . it is a movie about passion . ,0,0
4218,5,"chicago offers much colorful eye candy , including the spectacle of gere in his dancing shoes , hoofing and crooning with the best of them . ",0,0
4214,85,"high crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort . ",0,0
4215,85,it's a movie forged in the fires of chick flick hell . ,1,1
4216,85,it has the requisite faux-urban vibe and hotter-two-years-ago rap and r&b names and references . ,1,1
4217,85,secretary is not a movie about fetishism . it is a movie about passion . ,0,0
4218,85,"chicago offers much colorful eye candy , including the spectacle of gere in his dancing shoes , hoofing and crooning with the best of them . ",0,0
4214,97,"high crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort . ",0,0
4215,97,it's a movie forged in the fires of chick flick hell . ,1,1
4216,97,it has the requisite faux-urban vibe and hotter-two-years-ago rap and r&b names and references . ,1,0
4217,97,secretary is not a movie about fetishism . it is a movie about passion . ,0,0
4218,97,"chicago offers much colorful eye candy , including the spectacle of gere in his dancing shoes , hoofing and crooning with the best of them . ",0,0
4214,113,"high crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort . ",0,0
4215,113,it's a movie forged in the fires of chick flick hell . ,1,0
4216,113,it has the requisite faux-urban vibe and hotter-two-years-ago rap and r&b names and references . ,1,0
4217,113,secretary is not a movie about fetishism . it is a movie about passion . ,0,0
4218,113,"chicago offers much colorful eye candy , including the spectacle of gere in his dancing shoes , hoofing and crooning with the best of them . ",0,0
4214,93,"high crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort . ",0,0
4215,93,it's a movie forged in the fires of chick flick hell . ,1,1
4216,93,it has the requisite faux-urban vibe and hotter-two-years-ago rap and r&b names and references . ,1,1
4217,93,secretary is not a movie about fetishism . it is a movie about passion . ,0,0
4218,93,"chicago offers much colorful eye candy , including the spectacle of gere in his dancing shoes , hoofing and crooning with the best of them . ",0,0
4219,90,"it doesn't quite deserve the gong , but there are more fascinating acts than  confessions of a dangerous mind .  ",1,1
4220,90,"for all of its insights into the dream world of teen life , and its electronic expression through cyber culture , the film gives no quarter to anyone seeking to pull a cohesive story out of its 2 1/2-hour running time . ",1,1
4221,90,it's quite diverting nonsense . ,0,1
4222,90,mushes the college-friends genre ( the big chill ) together with the contrivances and overwrought emotion of soap operas . ,1,0
4219,108,"it doesn't quite deserve the gong , but there are more fascinating acts than  confessions of a dangerous mind .  ",1,1
4223,108,playing a role of almost bergmanesque intensity . . . bisset is both convincing and radiant . ,0,0
4220,108,"for all of its insights into the dream world of teen life , and its electronic expression through cyber culture , the film gives no quarter to anyone seeking to pull a cohesive story out of its 2 1/2-hour running time . ",1,1
4221,108,it's quite diverting nonsense . ,0,0
4222,108,mushes the college-friends genre ( the big chill ) together with the contrivances and overwrought emotion of soap operas . ,1,1
4219,5,"it doesn't quite deserve the gong , but there are more fascinating acts than  confessions of a dangerous mind .  ",1,1
4223,5,playing a role of almost bergmanesque intensity . . . bisset is both convincing and radiant . ,0,0
4220,5,"for all of its insights into the dream world of teen life , and its electronic expression through cyber culture , the film gives no quarter to anyone seeking to pull a cohesive story out of its 2 1/2-hour running time . ",1,1
4221,5,it's quite diverting nonsense . ,0,1
4222,5,mushes the college-friends genre ( the big chill ) together with the contrivances and overwrought emotion of soap operas . ,1,1
4219,22,"it doesn't quite deserve the gong , but there are more fascinating acts than  confessions of a dangerous mind .  ",1,1
4223,22,playing a role of almost bergmanesque intensity . . . bisset is both convincing and radiant . ,0,0
4220,22,"for all of its insights into the dream world of teen life , and its electronic expression through cyber culture , the film gives no quarter to anyone seeking to pull a cohesive story out of its 2 1/2-hour running time . ",1,0
4221,22,it's quite diverting nonsense . ,0,1
4222,22,mushes the college-friends genre ( the big chill ) together with the contrivances and overwrought emotion of soap operas . ,1,1
4219,91,"it doesn't quite deserve the gong , but there are more fascinating acts than  confessions of a dangerous mind .  ",1,1
4223,91,playing a role of almost bergmanesque intensity . . . bisset is both convincing and radiant . ,0,0
4220,91,"for all of its insights into the dream world of teen life , and its electronic expression through cyber culture , the film gives no quarter to anyone seeking to pull a cohesive story out of its 2 1/2-hour running time . ",1,1
4221,91,it's quite diverting nonsense . ,0,0
4222,91,mushes the college-friends genre ( the big chill ) together with the contrivances and overwrought emotion of soap operas . ,1,1
4224,93,"follows the original film virtually scene for scene and yet manages to bleed it almost completely dry of humor , verve and fun . ",1,1
4225,93,"none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any 'comedy' to ever spill from a projector's lens . ",1,1
4226,93,"while this gentle and affecting melodrama will have luvvies in raptures , it's far too slight and introspective to appeal to anything wider than a niche audience . ",0,1
4227,93,"it's got the brawn , but not the brains . ",1,1
4228,93,"it is ridiculous , of course . . . but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness . ",0,0
4224,108,"follows the original film virtually scene for scene and yet manages to bleed it almost completely dry of humor , verve and fun . ",1,1
4225,108,"none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any 'comedy' to ever spill from a projector's lens . ",1,1
4226,108,"while this gentle and affecting melodrama will have luvvies in raptures , it's far too slight and introspective to appeal to anything wider than a niche audience . ",0,1
4227,108,"it's got the brawn , but not the brains . ",1,1
4228,108,"it is ridiculous , of course . . . but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness . ",0,0
4224,90,"follows the original film virtually scene for scene and yet manages to bleed it almost completely dry of humor , verve and fun . ",1,1
4225,90,"none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any 'comedy' to ever spill from a projector's lens . ",1,1
4226,90,"while this gentle and affecting melodrama will have luvvies in raptures , it's far too slight and introspective to appeal to anything wider than a niche audience . ",0,0
4227,90,"it's got the brawn , but not the brains . ",1,1
4228,90,"it is ridiculous , of course . . . but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness . ",0,0
4224,5,"follows the original film virtually scene for scene and yet manages to bleed it almost completely dry of humor , verve and fun . ",1,1
4225,5,"none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any 'comedy' to ever spill from a projector's lens . ",1,1
4226,5,"while this gentle and affecting melodrama will have luvvies in raptures , it's far too slight and introspective to appeal to anything wider than a niche audience . ",0,1
4227,5,"it's got the brawn , but not the brains . ",1,1
4228,5,"it is ridiculous , of course . . . but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness . ",0,0
4224,85,"follows the original film virtually scene for scene and yet manages to bleed it almost completely dry of humor , verve and fun . ",1,1
4225,85,"none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any 'comedy' to ever spill from a projector's lens . ",1,1
4226,85,"while this gentle and affecting melodrama will have luvvies in raptures , it's far too slight and introspective to appeal to anything wider than a niche audience . ",0,1
4227,85,"it's got the brawn , but not the brains . ",1,1
4229,102,murder by numbers is like a couple of mediocre tv-movie -of-the-week films clumsily stuck together . ,1,1
4230,102,"all the queen's men is a throwback war movie that fails on so many levels , it should pay reparations to viewers . ",1,1
4231,102,this 100-minute movie only has about 25 minutes of decent material . ,1,1
4232,102,"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . ",0,0
4233,102,"literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds . ",0,0
4229,106,murder by numbers is like a couple of mediocre tv-movie -of-the-week films clumsily stuck together . ,1,1
4230,106,"all the queen's men is a throwback war movie that fails on so many levels , it should pay reparations to viewers . ",1,1
4231,106,this 100-minute movie only has about 25 minutes of decent material . ,1,1
4232,106,"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . ",0,0
4233,106,"literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds . ",0,0
4229,5,murder by numbers is like a couple of mediocre tv-movie -of-the-week films clumsily stuck together . ,1,1
4230,5,"all the queen's men is a throwback war movie that fails on so many levels , it should pay reparations to viewers . ",1,1
4231,5,this 100-minute movie only has about 25 minutes of decent material . ,1,1
4232,5,"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . ",0,0
4233,5,"literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds . ",0,0
4229,3,murder by numbers is like a couple of mediocre tv-movie -of-the-week films clumsily stuck together . ,1,1
4230,3,"all the queen's men is a throwback war movie that fails on so many levels , it should pay reparations to viewers . ",1,1
4231,3,this 100-minute movie only has about 25 minutes of decent material . ,1,1
4232,3,"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . ",0,0
4233,3,"literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds . ",0,0
4229,134,murder by numbers is like a couple of mediocre tv-movie -of-the-week films clumsily stuck together . ,1,1
4230,134,"all the queen's men is a throwback war movie that fails on so many levels , it should pay reparations to viewers . ",1,1
4231,134,this 100-minute movie only has about 25 minutes of decent material . ,1,1
4232,134,"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . ",0,0
4233,134,"literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds . ",0,0
4234,125, . . . stale and uninspired . ,1,1
4235,125,"a pint-sized 'goodfellas' designed to appeal to the younger set , it's not a very good movie in any objective sense , but it does mostly hold one's interest . ",1,0
4236,125,"though it pretends to expose the life of male hustlers , it's exploitive without being insightful . ",1,1
4237,125,"jacobi , the most fluent of actors , is given relatively dry material from nijinsky's writings to perform , and the visuals , even erotically frank ones , become dullingly repetitive . ",1,1
4238,125,the plot is so amusingly contrived and outlandish in its coincidences that no one could ever mistake it for anything resembling reality,0,1
4234,101, . . . stale and uninspired . ,1,1
4235,101,"a pint-sized 'goodfellas' designed to appeal to the younger set , it's not a very good movie in any objective sense , but it does mostly hold one's interest . ",1,1
4236,101,"though it pretends to expose the life of male hustlers , it's exploitive without being insightful . ",1,1
4237,101,"jacobi , the most fluent of actors , is given relatively dry material from nijinsky's writings to perform , and the visuals , even erotically frank ones , become dullingly repetitive . ",1,1
4238,101,the plot is so amusingly contrived and outlandish in its coincidences that no one could ever mistake it for anything resembling reality,0,1
4234,90, . . . stale and uninspired . ,1,1
4235,90,"a pint-sized 'goodfellas' designed to appeal to the younger set , it's not a very good movie in any objective sense , but it does mostly hold one's interest . ",1,0
4236,90,"though it pretends to expose the life of male hustlers , it's exploitive without being insightful . ",1,0
4237,90,"jacobi , the most fluent of actors , is given relatively dry material from nijinsky's writings to perform , and the visuals , even erotically frank ones , become dullingly repetitive . ",1,1
4238,90,the plot is so amusingly contrived and outlandish in its coincidences that no one could ever mistake it for anything resembling reality,0,0
4234,104, . . . stale and uninspired . ,1,1
4235,104,"a pint-sized 'goodfellas' designed to appeal to the younger set , it's not a very good movie in any objective sense , but it does mostly hold one's interest . ",1,0
4236,104,"though it pretends to expose the life of male hustlers , it's exploitive without being insightful . ",1,1
4237,104,"jacobi , the most fluent of actors , is given relatively dry material from nijinsky's writings to perform , and the visuals , even erotically frank ones , become dullingly repetitive . ",1,1
4238,104,the plot is so amusingly contrived and outlandish in its coincidences that no one could ever mistake it for anything resembling reality,0,0
4234,5, . . . stale and uninspired . ,1,1
4235,5,"a pint-sized 'goodfellas' designed to appeal to the younger set , it's not a very good movie in any objective sense , but it does mostly hold one's interest . ",1,1
4236,5,"though it pretends to expose the life of male hustlers , it's exploitive without being insightful . ",1,1
4237,5,"jacobi , the most fluent of actors , is given relatively dry material from nijinsky's writings to perform , and the visuals , even erotically frank ones , become dullingly repetitive . ",1,1
4238,5,the plot is so amusingly contrived and outlandish in its coincidences that no one could ever mistake it for anything resembling reality,0,1
4239,85,"it further declares its director , zhang yang of shower , as a boldly experimental , contemporary stylist with a bright future . ",0,0
4240,85,"full of bland hotels , highways , parking lots , with some glimpses of nature and family warmth , time out is a discreet moan of despair about entrapment in the maze of modern life . ",0,1
4241,85,"she's as rude and profane as ever , always hilarious and , most of the time , absolutely right in her stinging social observations . ",0,1
4242,85,"the story itself is uninteresting , and the songs are painfully undistinguished : they might be giants' so to be one of us may be the most tuneless tune ever composed . ",1,1
4243,85,"whenever you think you've figured out late marriage , it throws you for a loop . ",0,0
4239,5,"it further declares its director , zhang yang of shower , as a boldly experimental , contemporary stylist with a bright future . ",0,0
4240,5,"full of bland hotels , highways , parking lots , with some glimpses of nature and family warmth , time out is a discreet moan of despair about entrapment in the maze of modern life . ",0,0
4241,5,"she's as rude and profane as ever , always hilarious and , most of the time , absolutely right in her stinging social observations . ",0,1
4242,5,"the story itself is uninteresting , and the songs are painfully undistinguished : they might be giants' so to be one of us may be the most tuneless tune ever composed . ",1,1
4243,5,"whenever you think you've figured out late marriage , it throws you for a loop . ",0,0
4239,120,"it further declares its director , zhang yang of shower , as a boldly experimental , contemporary stylist with a bright future . ",0,0
4240,120,"full of bland hotels , highways , parking lots , with some glimpses of nature and family warmth , time out is a discreet moan of despair about entrapment in the maze of modern life . ",0,0
4241,120,"she's as rude and profane as ever , always hilarious and , most of the time , absolutely right in her stinging social observations . ",0,0
4242,120,"the story itself is uninteresting , and the songs are painfully undistinguished : they might be giants' so to be one of us may be the most tuneless tune ever composed . ",1,1
4243,120,"whenever you think you've figured out late marriage , it throws you for a loop . ",0,0
4239,100,"it further declares its director , zhang yang of shower , as a boldly experimental , contemporary stylist with a bright future . ",0,0
4240,100,"full of bland hotels , highways , parking lots , with some glimpses of nature and family warmth , time out is a discreet moan of despair about entrapment in the maze of modern life . ",0,0
4241,100,"she's as rude and profane as ever , always hilarious and , most of the time , absolutely right in her stinging social observations . ",0,0
4242,100,"the story itself is uninteresting , and the songs are painfully undistinguished : they might be giants' so to be one of us may be the most tuneless tune ever composed . ",1,1
4243,100,"whenever you think you've figured out late marriage , it throws you for a loop . ",0,1
4239,114,"it further declares its director , zhang yang of shower , as a boldly experimental , contemporary stylist with a bright future . ",0,0
4241,114,"she's as rude and profane as ever , always hilarious and , most of the time , absolutely right in her stinging social observations . ",0,0
4242,114,"the story itself is uninteresting , and the songs are painfully undistinguished : they might be giants' so to be one of us may be the most tuneless tune ever composed . ",1,1
4243,114,"whenever you think you've figured out late marriage , it throws you for a loop . ",0,1
4244,15,it's hard to tell with all the crashing and banging where the salesmanship ends and the movie begins . ,1,1
4245,15,"parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place . ",1,1
4246,15,"a delightful stimulus for the optic nerves , so much that it's forgivable that the plot feels like every other tale of a totalitarian tomorrow . ",0,0
4247,15,"a charming , quirky and leisurely paced scottish comedy -- except with an outrageous central gimmick that could have been a reject from monty python's meaning of life . ",0,0
4248,15,"about schmidt is nicholson's goofy , heartfelt , mesmerizing king lear . ",0,0
4244,92,it's hard to tell with all the crashing and banging where the salesmanship ends and the movie begins . ,1,1
4245,92,"parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place . ",1,1
4246,92,"a delightful stimulus for the optic nerves , so much that it's forgivable that the plot feels like every other tale of a totalitarian tomorrow . ",0,0
4247,92,"a charming , quirky and leisurely paced scottish comedy -- except with an outrageous central gimmick that could have been a reject from monty python's meaning of life . ",0,0
4248,92,"about schmidt is nicholson's goofy , heartfelt , mesmerizing king lear . ",0,0
4244,94,it's hard to tell with all the crashing and banging where the salesmanship ends and the movie begins . ,1,1
4245,94,"parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place . ",1,1
4246,94,"a delightful stimulus for the optic nerves , so much that it's forgivable that the plot feels like every other tale of a totalitarian tomorrow . ",0,0
4247,94,"a charming , quirky and leisurely paced scottish comedy -- except with an outrageous central gimmick that could have been a reject from monty python's meaning of life . ",0,0
4248,94,"about schmidt is nicholson's goofy , heartfelt , mesmerizing king lear . ",0,0
4244,122,it's hard to tell with all the crashing and banging where the salesmanship ends and the movie begins . ,1,1
4245,122,"parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place . ",1,1
4246,122,"a delightful stimulus for the optic nerves , so much that it's forgivable that the plot feels like every other tale of a totalitarian tomorrow . ",0,0
4247,122,"a charming , quirky and leisurely paced scottish comedy -- except with an outrageous central gimmick that could have been a reject from monty python's meaning of life . ",0,0
4248,122,"about schmidt is nicholson's goofy , heartfelt , mesmerizing king lear . ",0,0
4244,5,it's hard to tell with all the crashing and banging where the salesmanship ends and the movie begins . ,1,1
4245,5,"parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place . ",1,0
4246,5,"a delightful stimulus for the optic nerves , so much that it's forgivable that the plot feels like every other tale of a totalitarian tomorrow . ",0,0
4247,5,"a charming , quirky and leisurely paced scottish comedy -- except with an outrageous central gimmick that could have been a reject from monty python's meaning of life . ",0,0
4248,5,"about schmidt is nicholson's goofy , heartfelt , mesmerizing king lear . ",0,0
4249,125,there has always been something likable about the marquis de sade . ,0,0
4250,125,is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ? ,1,1
4251,125,technically and artistically inept . ,1,1
4252,125,"unlike trey parker , sandler doesn't understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself . ",1,1
4253,125,chouraqui brings documentary-like credibility to the horrors of the killing field and the barbarism of 'ethnic cleansing . ',0,1
4249,103,there has always been something likable about the marquis de sade . ,0,0
4250,103,is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ? ,1,1
4251,103,technically and artistically inept . ,1,1
4252,103,"unlike trey parker , sandler doesn't understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself . ",1,1
4253,103,chouraqui brings documentary-like credibility to the horrors of the killing field and the barbarism of 'ethnic cleansing . ',0,0
4249,5,there has always been something likable about the marquis de sade . ,0,0
4250,5,is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ? ,1,1
4251,5,technically and artistically inept . ,1,0
4252,5,"unlike trey parker , sandler doesn't understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself . ",1,1
4253,5,chouraqui brings documentary-like credibility to the horrors of the killing field and the barbarism of 'ethnic cleansing . ',0,0
4249,151,there has always been something likable about the marquis de sade . ,0,0
4250,151,is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ? ,1,1
4251,151,technically and artistically inept . ,1,1
4252,151,"unlike trey parker , sandler doesn't understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself . ",1,1
4253,151,chouraqui brings documentary-like credibility to the horrors of the killing field and the barbarism of 'ethnic cleansing . ',0,0
4249,3,there has always been something likable about the marquis de sade . ,0,0
4250,3,is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ? ,1,1
4251,3,technically and artistically inept . ,1,1
4252,3,"unlike trey parker , sandler doesn't understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself . ",1,1
4253,3,chouraqui brings documentary-like credibility to the horrors of the killing field and the barbarism of 'ethnic cleansing . ',0,0
4254,130,the good girl is a film in which the talent is undeniable but the results are underwhelming . ,1,1
4255,130,disturbing and brilliant documentary . ,0,0
4256,130,"after a while , the only way for a reasonably intelligent person to get through the country bears is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky . ",1,0
4257,130,"a weird little movie that's amusing enough while you watch it , offering fine acting moments and pungent insights into modern l . a . 's show-biz and media subcultures . but it doesn't leave you with much . ",1,1
4258,130,not since tom cruise in risky business has an actor made such a strong impression in his underwear . ,0,0
4254,90,the good girl is a film in which the talent is undeniable but the results are underwhelming . ,1,0
4255,90,disturbing and brilliant documentary . ,0,0
4256,90,"after a while , the only way for a reasonably intelligent person to get through the country bears is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky . ",1,0
4257,90,"a weird little movie that's amusing enough while you watch it , offering fine acting moments and pungent insights into modern l . a . 's show-biz and media subcultures . but it doesn't leave you with much . ",1,1
4258,90,not since tom cruise in risky business has an actor made such a strong impression in his underwear . ,0,0
4254,101,the good girl is a film in which the talent is undeniable but the results are underwhelming . ,1,1
4255,101,disturbing and brilliant documentary . ,0,0
